time,sm_value_first,sm_value_last,sm_value_avg,sm_value_max,rain_accumulated_3H,rain_average_3H,rain_accumulated_6H,rain_average_6H,rain_accumulated_12H,rain_average_12H,rain_accumulated_24H,rain_average_24H,rain_peak_3H,rain_peak_6H,rain_peak_12H,rain_peak_24H,event_n,event_threshold,event_index,event_domain
2017-06-18,0.117,0.102,0.110,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-06-17,0.129,0.117,0.123,0.129,0.005,0.003,0.006,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-16,0.132,0.129,0.130,0.132,0.023,0.012,0.041,0.008,0.046,0.004,0.050,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-15,0.130,0.132,0.131,0.132,1.946,0.649,1.993,0.332,2.040,0.170,2.072,0.090,10.400,10.400,10.400,10.400,0,white,0,alert_area_c
2017-06-14,0.136,0.130,0.133,0.136,0.248,0.083,0.252,0.042,0.252,0.021,0.257,0.011,1.200,1.200,1.400,1.400,0,white,0,alert_area_c
2017-06-13,0.148,0.136,0.142,0.148,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-06-12,0.163,0.148,0.156,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-06-11,0.176,0.163,0.170,0.176,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-10,0.187,0.176,0.182,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-06-09,0.201,0.187,0.194,0.201,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-06-08,0.213,0.201,0.207,0.213,0.006,0.003,0.011,0.002,0.012,0.001,0.012,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-07,0.223,0.213,0.218,0.223,0.012,0.004,0.012,0.002,0.012,0.001,0.012,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-06,0.217,0.223,0.220,0.223,1.451,0.484,1.460,0.243,2.537,0.231,2.537,0.110,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-05,0.222,0.217,0.220,0.222,0.006,0.003,0.012,0.002,0.017,0.002,0.017,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-04,0.220,0.222,0.221,0.222,3.416,1.139,3.559,0.593,4.702,0.427,4.706,0.205,6.000,6.000,8.400,8.400,0,white,0,alert_area_c
2017-06-03,0.235,0.220,0.228,0.235,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-02,0.248,0.235,0.241,0.248,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-06-01,0.267,0.248,0.257,0.267,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-31,0.279,0.267,0.273,0.279,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-30,0.291,0.279,0.285,0.291,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-05-29,0.306,0.291,0.299,0.306,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-28,0.322,0.306,0.314,0.322,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-05-27,0.340,0.322,0.331,0.340,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-26,0.359,0.340,0.349,0.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-05-25,0.375,0.359,0.367,0.375,0.010,0.003,0.010,0.002,0.010,0.001,0.010,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-05-24,0.390,0.375,0.383,0.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-05-23,0.408,0.390,0.399,0.408,0.005,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-22,0.420,0.408,0.414,0.420,0.007,0.002,0.007,0.001,0.012,0.001,0.012,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-21,0.424,0.420,0.422,0.424,0.017,0.008,0.027,0.005,0.032,0.003,0.032,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-20,0.417,0.424,0.421,0.424,2.501,0.834,2.705,0.451,2.775,0.231,3.288,0.143,7.800,7.800,7.800,8.800,0,white,0,alert_area_c
2017-05-19,0.418,0.417,0.418,0.418,2.784,0.928,5.273,0.879,5.278,0.480,5.322,0.231,9.400,12.600,12.800,13.200,0,white,0,alert_area_c
2017-05-18,0.442,0.418,0.430,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-05-17,0.473,0.442,0.457,0.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-05-16,0.507,0.473,0.490,0.507,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-15,0.527,0.507,0.517,0.527,0.170,0.057,0.170,0.028,0.170,0.014,0.229,0.010,1.800,1.800,1.800,2.000,0,white,0,alert_area_c
2017-05-14,0.537,0.527,0.532,0.537,0.006,0.002,0.006,0.001,0.006,0.001,0.010,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-13,0.542,0.537,0.540,0.542,0.173,0.087,0.192,0.038,0.211,0.019,0.211,0.009,0.600,0.600,0.600,0.600,0,white,0,alert_area_c
2017-05-12,0.557,0.542,0.550,0.557,1.022,0.341,1.887,0.315,2.059,0.172,2.275,0.099,4.200,6.600,7.200,8.200,0,white,0,alert_area_c
2017-05-11,0.583,0.557,0.570,0.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-05-10,0.611,0.583,0.597,0.611,0.022,0.007,0.028,0.006,0.036,0.003,0.036,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-09,0.636,0.611,0.624,0.636,1.126,0.375,1.840,0.307,1.844,0.154,1.993,0.087,2.000,2.000,2.000,2.200,0,white,0,alert_area_c
2017-05-08,0.677,0.636,0.657,0.677,0.869,0.290,1.004,0.167,1.004,0.084,1.327,0.058,2.400,2.800,2.800,2.800,0,white,0,alert_area_c
2017-05-07,0.756,0.677,0.716,0.756,0.021,0.008,0.038,0.008,0.061,0.006,0.061,0.003,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-05-06,0.625,0.756,0.690,0.756,10.798,3.599,20.705,3.451,29.435,2.453,30.192,1.313,19.600,28.000,33.600,34.400,1,green,1,alert_area_c
2017-05-05,0.662,0.625,0.643,0.662,0.069,0.034,0.131,0.026,0.143,0.013,0.146,0.006,0.400,0.400,0.400,0.600,0,white,0,alert_area_c
2017-05-04,0.622,0.662,0.642,0.662,3.639,1.213,5.846,0.974,9.194,0.836,14.320,0.623,9.800,12.200,22.800,25.600,0,white,0,alert_area_c
2017-05-03,0.605,0.622,0.614,0.622,2.991,0.997,4.416,0.883,4.819,0.438,5.206,0.226,21.000,25.400,25.400,25.600,0,white,0,alert_area_c
2017-05-02,0.559,0.605,0.582,0.605,7.880,2.627,11.675,1.946,12.216,1.018,12.263,0.533,18.000,21.800,28.600,28.600,0,white,0,alert_area_c
2017-05-01,0.529,0.559,0.544,0.559,9.738,3.246,9.886,1.648,9.886,0.899,12.535,0.545,23.000,36.400,36.400,36.400,0,white,0,alert_area_c
2017-04-30,0.554,0.529,0.541,0.554,0.006,0.002,0.006,0.001,0.006,0.001,0.011,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-04-29,0.569,0.554,0.561,0.569,0.005,0.003,0.010,0.002,0.010,0.001,0.010,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-28,0.588,0.569,0.578,0.588,0.565,0.188,0.606,0.101,0.694,0.063,0.718,0.031,3.000,3.000,4.600,4.600,0,white,0,alert_area_c
2017-04-27,0.551,0.588,0.569,0.588,5.179,1.726,6.422,1.070,8.359,0.697,8.632,0.375,8.800,12.800,13.400,17.400,0,white,0,alert_area_c
2017-04-26,0.297,0.551,0.424,0.551,13.120,4.373,14.445,2.407,24.735,2.061,38.485,1.673,18.400,25.800,36.800,63.800,0,white,0,alert_area_c
2017-04-25,0.294,0.297,0.296,0.297,2.497,0.832,2.605,0.521,3.926,0.357,3.981,0.173,12.200,12.400,14.000,14.000,0,white,0,alert_area_c
2017-04-24,0.296,0.294,0.295,0.296,0.028,0.009,0.033,0.007,0.044,0.004,0.044,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-23,0.295,0.296,0.295,0.296,0.429,0.215,0.691,0.131,1.348,0.123,1.725,0.075,2.200,3.800,5.400,6.200,0,white,0,alert_area_c
2017-04-22,0.300,0.295,0.297,0.300,0.005,0.002,0.008,0.001,0.008,0.001,0.013,0.001,0.400,0.400,0.400,0.400,0,white,0,alert_area_c
2017-04-21,0.306,0.300,0.303,0.306,0.012,0.004,0.012,0.002,0.012,0.001,0.012,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-04-20,0.314,0.306,0.310,0.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-04-19,0.321,0.314,0.317,0.321,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-04-18,0.321,0.321,0.321,0.321,1.873,0.624,1.915,0.319,1.915,0.160,1.920,0.083,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-17,0.327,0.321,0.324,0.327,0.006,0.002,0.006,0.001,0.012,0.001,0.017,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-04-16,0.328,0.327,0.328,0.328,0.028,0.009,0.043,0.009,0.045,0.004,0.050,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-15,0.325,0.328,0.327,0.328,0.713,0.238,1.388,0.231,1.503,0.137,2.412,0.105,9.200,9.200,9.400,9.400,0,white,0,alert_area_c
2017-04-14,0.331,0.325,0.328,0.331,0.005,0.002,0.006,0.001,0.009,0.001,0.014,0.001,0.600,0.600,0.600,0.600,0,white,0,alert_area_c
2017-04-13,0.338,0.331,0.334,0.338,0.068,0.023,0.097,0.016,0.099,0.009,0.099,0.004,1.600,1.600,1.600,1.600,0,white,0,alert_area_c
2017-04-12,0.348,0.338,0.343,0.348,0.005,0.002,0.005,0.001,0.010,0.001,0.010,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-11,0.354,0.348,0.351,0.354,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-04-10,0.365,0.354,0.360,0.365,0.006,0.002,0.006,0.001,0.011,0.001,0.015,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-09,0.375,0.365,0.370,0.375,0.005,0.002,0.010,0.002,0.015,0.001,0.016,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-08,0.385,0.375,0.380,0.385,0.016,0.005,0.021,0.004,0.027,0.002,0.029,0.001,0.400,0.400,0.400,0.400,0,white,0,alert_area_c
2017-04-07,0.393,0.385,0.389,0.393,0.011,0.004,0.018,0.004,0.028,0.003,0.028,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-06,0.399,0.393,0.396,0.399,0.038,0.013,0.038,0.006,0.038,0.003,0.062,0.003,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-04-05,0.408,0.399,0.404,0.408,0.913,0.304,1.347,0.225,1.347,0.112,1.360,0.059,4.800,4.800,4.800,4.800,0,white,0,alert_area_c
2017-04-04,0.425,0.408,0.417,0.425,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,1.400,1.600,1.600,1.600,0,white,0,alert_area_c
2017-04-03,0.448,0.425,0.437,0.448,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-04-02,0.452,0.448,0.450,0.452,1.435,0.478,1.435,0.287,1.587,0.144,1.600,0.070,2.800,3.000,3.600,3.600,0,white,0,alert_area_c
2017-04-01,0.470,0.452,0.461,0.470,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-31,0.489,0.470,0.479,0.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-30,0.510,0.489,0.499,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-29,0.527,0.510,0.518,0.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-28,0.538,0.527,0.532,0.538,0.025,0.008,0.031,0.005,0.031,0.003,0.031,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-27,0.542,0.538,0.540,0.542,0.026,0.009,0.026,0.005,0.049,0.004,0.049,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-03-26,0.516,0.542,0.529,0.542,2.357,0.786,2.705,0.451,3.943,0.358,6.654,0.289,7.400,9.200,11.800,11.800,0,white,0,alert_area_c
2017-03-25,0.511,0.516,0.513,0.516,2.412,0.804,4.086,0.681,4.641,0.387,4.641,0.202,4.400,6.200,10.200,10.200,0,white,0,alert_area_c
2017-03-24,0.481,0.511,0.496,0.511,3.353,1.676,5.011,1.002,5.307,0.482,5.320,0.231,6.600,7.400,12.600,12.600,0,white,0,alert_area_c
2017-03-23,0.423,0.481,0.452,0.481,3.384,1.128,5.871,0.978,8.335,0.758,12.786,0.556,39.400,44.800,46.200,54.200,0,white,0,alert_area_c
2017-03-22,0.423,0.423,0.423,0.423,0.627,0.209,0.682,0.114,0.718,0.064,1.424,0.062,1.800,1.800,3.200,5.000,0,white,0,alert_area_c
2017-03-21,0.424,0.423,0.423,0.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-03-20,0.424,0.424,0.424,0.424,0.009,0.005,0.015,0.003,0.019,0.002,0.019,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-03-19,0.424,0.424,0.424,0.424,0.056,0.019,0.059,0.010,0.077,0.007,0.077,0.003,0.400,0.400,0.600,0.600,0,white,0,alert_area_c
2017-03-18,0.423,0.424,0.424,0.424,0.240,0.080,0.382,0.066,0.712,0.065,0.718,0.031,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-17,0.433,0.423,0.428,0.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-16,0.449,0.433,0.441,0.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-15,0.462,0.449,0.455,0.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-14,0.476,0.462,0.469,0.476,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-03-13,0.493,0.476,0.484,0.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-12,0.506,0.493,0.499,0.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-11,0.530,0.506,0.518,0.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-10,0.569,0.530,0.550,0.569,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-09,0.589,0.569,0.579,0.589,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-08,0.628,0.589,0.608,0.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-03-07,0.671,0.628,0.649,0.671,0.021,0.007,0.029,0.006,0.040,0.004,0.040,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-03-06,0.702,0.671,0.686,0.702,2.281,0.760,2.551,0.425,3.259,0.272,3.300,0.143,3.000,3.000,3.000,3.000,0,white,0,alert_area_c
2017-03-05,0.729,0.702,0.716,0.729,2.786,1.286,5.359,1.072,6.721,0.611,7.413,0.322,4.800,8.200,14.000,20.800,0,white,0,alert_area_c
2017-03-04,0.613,0.729,0.671,0.729,11.833,3.944,12.579,2.096,12.984,1.180,24.329,1.058,24.600,33.400,35.000,48.400,1,green,1,alert_area_c
2017-03-03,0.622,0.613,0.617,0.622,0.682,0.332,1.302,0.260,2.119,0.193,2.143,0.093,12.800,12.800,24.800,24.800,0,white,0,alert_area_c
2017-03-02,0.608,0.622,0.615,0.622,2.069,0.690,3.591,0.599,4.866,0.442,6.234,0.271,1.800,2.000,3.000,3.000,0,white,0,alert_area_c
2017-03-01,0.629,0.608,0.618,0.629,0.021,0.010,0.036,0.007,0.049,0.004,0.049,0.002,0.400,0.400,0.800,0.800,0,white,0,alert_area_c
2017-02-28,0.581,0.629,0.605,0.629,4.755,1.585,6.420,1.070,9.685,0.880,11.772,0.512,20.600,32.600,44.000,62.600,0,white,0,alert_area_c
2017-02-27,0.584,0.581,0.583,0.584,1.298,0.433,1.373,0.229,1.749,0.146,2.320,0.101,9.600,11.000,12.000,14.400,0,white,0,alert_area_c
2017-02-26,0.590,0.584,0.587,0.590,0.025,0.008,0.025,0.004,0.025,0.002,0.025,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-02-25,0.601,0.590,0.596,0.601,0.007,0.003,0.013,0.003,0.025,0.002,0.025,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-02-24,0.576,0.601,0.588,0.601,1.762,0.587,2.438,0.406,2.618,0.218,4.715,0.205,3.000,4.000,4.000,4.600,0,white,0,alert_area_c
2017-02-23,0.576,0.576,0.576,0.576,0.149,0.050,0.149,0.025,0.210,0.018,0.363,0.016,1.600,2.000,2.200,2.600,0,white,0,alert_area_c
2017-02-22,0.577,0.576,0.577,0.577,0.089,0.030,0.094,0.016,0.094,0.009,0.115,0.005,0.800,1.400,1.400,1.400,0,white,0,alert_area_c
2017-02-21,0.578,0.577,0.578,0.578,0.029,0.010,0.046,0.009,0.081,0.007,0.095,0.004,0.200,0.200,0.400,0.400,0,white,0,alert_area_c
2017-02-20,0.580,0.578,0.579,0.580,0.010,0.003,0.010,0.002,0.010,0.001,0.013,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-02-19,0.582,0.580,0.581,0.582,0.028,0.009,0.050,0.008,0.067,0.006,0.067,0.003,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-02-18,0.586,0.582,0.584,0.586,0.032,0.016,0.055,0.011,0.070,0.006,0.072,0.003,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-02-17,0.579,0.586,0.583,0.586,1.229,0.410,2.162,0.360,2.261,0.188,3.684,0.160,2.000,3.000,3.600,4.400,0,white,0,alert_area_c
2017-02-16,0.581,0.579,0.580,0.581,0.029,0.010,0.051,0.008,0.056,0.005,0.074,0.003,0.400,0.400,0.400,0.400,0,white,0,alert_area_c
2017-02-15,0.584,0.581,0.582,0.584,0.012,0.004,0.019,0.003,0.019,0.002,0.019,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-02-14,0.587,0.584,0.586,0.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.400,0.400,0,white,0,alert_area_c
2017-02-13,0.592,0.587,0.590,0.592,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-02-12,0.598,0.592,0.595,0.598,0.472,0.157,0.487,0.081,0.487,0.044,0.529,0.023,2.600,4.000,4.800,5.600,0,white,0,alert_area_c
2017-02-11,0.608,0.598,0.603,0.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,1.400,1.400,2.200,0,white,0,alert_area_c
2017-02-10,0.623,0.608,0.615,0.623,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,1.200,1.600,2.200,2.400,0,white,0,alert_area_c
2017-02-09,0.648,0.623,0.636,0.648,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-02-08,0.693,0.648,0.670,0.693,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-02-07,0.773,0.693,0.733,0.773,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-02-06,0.921,0.773,0.847,0.921,0.094,0.031,0.139,0.023,0.151,0.014,0.183,0.008,2.000,4.000,4.000,4.800,0,white,0,alert_area_c
2017-02-05,0.862,0.921,0.892,0.921,21.135,7.045,32.477,5.413,32.599,2.964,48.591,2.113,28.600,47.000,48.400,59.000,0,white,0,alert_area_c
2017-02-04,0.826,0.862,0.844,0.862,19.840,6.613,19.925,3.321,19.946,1.662,36.060,1.568,25.000,29.200,29.200,39.800,0,white,0,alert_area_c
2017-02-03,0.762,0.826,0.794,0.826,17.316,5.772,20.394,3.399,23.645,2.150,31.567,1.372,24.000,26.200,42.800,53.400,0,white,0,alert_area_c
2017-02-02,0.771,0.762,0.766,0.771,2.683,0.894,3.707,0.618,6.541,0.545,10.097,0.439,6.600,10.000,10.400,20.000,0,white,0,alert_area_c
2017-02-01,0.864,0.771,0.817,0.864,3.832,1.277,5.961,1.079,11.355,1.032,12.874,0.560,44.600,65.200,107.000,108.200,0,white,0,alert_area_c
2017-01-31,0.545,0.864,0.705,0.864,12.819,4.273,21.824,3.637,38.863,3.239,55.368,2.407,15.000,20.400,35.200,53.000,0,white,0,alert_area_c
2017-01-30,0.525,0.545,0.535,0.545,3.344,1.115,4.287,0.714,4.665,0.424,7.635,0.332,5.400,8.000,8.000,11.200,0,white,0,alert_area_c
2017-01-29,0.525,0.525,0.525,0.525,0.017,0.006,0.017,0.003,0.025,0.002,0.026,0.001,1.400,1.600,1.600,1.600,0,white,0,alert_area_c
2017-01-28,0.525,0.525,0.525,0.525,0.262,0.087,0.481,0.080,0.501,0.046,0.650,0.028,1.400,2.400,2.400,3.600,0,white,0,alert_area_c
2017-01-27,0.526,0.525,0.525,0.526,0.978,0.326,1.357,0.226,1.392,0.116,1.503,0.065,2.200,3.800,3.800,3.800,0,white,0,alert_area_c
2017-01-26,0.530,0.526,0.528,0.530,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-25,0.537,0.530,0.534,0.537,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-24,0.541,0.537,0.539,0.541,0.018,0.006,0.018,0.003,0.018,0.002,0.018,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-23,0.546,0.541,0.544,0.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-22,0.551,0.546,0.548,0.551,0.012,0.004,0.012,0.002,0.012,0.001,0.012,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-21,0.556,0.551,0.553,0.556,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-20,0.561,0.556,0.558,0.561,0.012,0.004,0.012,0.002,0.012,0.001,0.012,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-19,0.568,0.561,0.565,0.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-18,0.577,0.568,0.573,0.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-17,0.585,0.577,0.581,0.585,0.008,0.003,0.008,0.001,0.011,0.001,0.019,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-16,0.595,0.585,0.590,0.595,0.015,0.005,0.021,0.004,0.026,0.002,0.031,0.001,0.600,0.600,0.800,0.800,0,white,0,alert_area_c
2017-01-15,0.609,0.595,0.602,0.609,0.007,0.002,0.009,0.001,0.013,0.001,0.013,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_c
2017-01-14,0.635,0.609,0.622,0.635,0.011,0.004,0.011,0.002,0.011,0.001,0.011,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-13,0.563,0.635,0.599,0.635,5.558,2.677,10.911,2.182,11.381,1.035,11.390,0.495,7.600,9.000,9.000,9.000,0,white,0,alert_area_c
2017-01-12,0.562,0.563,0.563,0.563,0.883,0.294,1.467,0.245,2.649,0.221,2.872,0.125,2.000,2.000,3.600,4.600,0,white,0,alert_area_c
2017-01-11,0.563,0.562,0.563,0.563,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-10,0.565,0.563,0.564,0.565,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-09,0.566,0.565,0.565,0.566,0.011,0.004,0.016,0.003,0.016,0.001,0.022,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-08,0.567,0.566,0.566,0.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-07,0.568,0.567,0.568,0.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
2017-01-06,0.572,0.568,0.570,0.572,0.006,0.002,0.006,0.001,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_c
